date,open,high,low,close,volume
20220113090300,29830,29835,29825,29835,611
20220113090000,29860,29860,29860,29860,12
20220112153000,29791,29791,29791,29791,68
20220112151900,29786,29786,29786,29786,20
20220112151800,29776,29781,29776,29781,19
20220112151700,29771,29776,29771,29776,926
20220112151600,29776,29776,29771,29771,551
20220112151500,29781,29786,29776,29776,594
20220112151400,29781,29781,29781,29781,2006
20220112151300,29781,29786,29781,29786,670
20220112151200,29781,29786,29781,29786,4231
20220112151100,29781,29781,29781,29781,560
20220112151000,29786,29796,29781,29786,521
20220112150900,29781,29786,29781,29781,933
20220112150800,29781,29786,29781,29781,362
20220112150700,29791,29791,29781,29781,789
20220112150600,29786,29791,29786,29791,579
20220112150500,29786,29791,29786,29786,773
20220112150400,29791,29796,29786,29786,517
20220112150300,29791,29796,29791,29796,684
20220112150200,29776,29791,29776,29791,679
20220112150100,29786,29791,29781,29781,949
20220112150000,29791,29791,29781,29781,371
20220112145900,29791,29791,29781,29786,1393
20220112145800,29781,29791,29781,29791,698
20220112145700,29776,29786,29776,29781,956
20220112145600,29776,29781,29771,29776,1076
20220112145500,29771,29786,29771,29781,1149
20220112145400,29771,29776,29771,29776,893
20220112145300,29781,29781,29771,29771,628
20220112145200,29757,29776,29757,29776,1311
20220112145100,29757,29761,29757,29757,597
20220112145000,29766,29766,29757,29757,1013
20220112144900,29761,29761,29757,29761,794
20220112144800,29757,29761,29757,29761,1455
20220112144700,29757,29761,29757,29757,628
20220112144600,29757,29766,29752,29752,646
20220112144500,29757,29761,29757,29761,1108
20220112144400,29757,29757,29752,29757,916
20220112144300,29757,29757,29752,29757,790
20220112144200,29757,29761,29757,29757,1021
20220112144100,29757,29761,29752,29757,1180
20220112144000,29761,29761,29757,29757,937
20220112143900,29757,29761,29757,29757,665
20220112143800,29761,29761,29757,29757,984
20220112143700,29757,29766,29757,29761,954
20220112143600,29752,29761,29752,29757,955
20220112143500,29752,29752,29747,29752,857
20220112143400,29752,29757,29752,29752,1257
20220112143300,29757,29766,29752,29752,581
20220112143200,29761,29761,29757,29757,1016
20220112143100,29752,29766,29752,29761,1279
20220112143000,29747,29757,29742,29752,1179
20220112142900,29747,29747,29747,29747,718
20220112142800,29747,29752,29747,29747,764
20220112142700,29757,29757,29747,29752,1101
20220112142600,29752,29757,29747,29752,848
20220112142500,29747,29752,29747,29747,779
20220112142400,29752,29757,29747,29747,1167
20220112142300,29752,29757,29752,29757,916
20220112142200,29757,29757,29747,29752,814
20220112142100,29757,29757,29752,29757,827
20220112142000,29757,29761,29757,29757,768
20220112141900,29761,29761,29752,29757,959
20220112141800,29757,29761,29757,29761,641
20220112141700,29761,29766,29757,29757,704
20220112141600,29766,29766,29761,29761,916
20220112141500,29752,29766,29752,29766,1059
20220112141400,29752,29757,29752,29752,635
20220112141300,29752,29757,29752,29752,1308
20220112141200,29761,29761,29752,29761,565
20220112141100,29761,29761,29757,29757,701
20220112141000,29761,29761,29757,29757,699
20220112140900,29752,29761,29752,29757,1001
20220112140800,29752,29752,29747,29752,702
20220112140700,29766,29766,29752,29752,837
20220112140600,29761,29771,29761,29766,1122
20220112140500,29771,29771,29761,29766,614
20220112140400,29771,29776,29771,29776,821
20220112140300,29771,29771,29771,29771,879
20220112140200,29766,29771,29766,29771,904
20220112140100,29771,29771,29766,29771,824
20220112140000,29771,29771,29766,29771,374
20220112135900,29771,29776,29766,29776,1041
20220112135800,29766,29771,29766,29766,882
20220112135700,29766,29771,29766,29766,912
20220112135600,29766,29776,29766,29766,561
20220112135500,29771,29771,29766,29766,1201
20220112135400,29752,29771,29752,29766,598
20220112135300,29757,29766,29752,29757,1035
20220112135200,29757,29766,29757,29757,981
20220112135100,29761,29761,29757,29757,546
20220112135000,29766,29766,29757,29761,1001
20220112134900,29761,29766,29757,29766,671
20220112134800,29757,29761,29757,29761,975
20220112134700,29757,29766,29757,29757,732
20220112134600,29766,29766,29757,29757,1108
20220112134500,29761,29766,29752,29757,677
20220112134400,29752,29761,29752,29761,1290
20220112134300,29771,29771,29752,29752,270
20220112134200,29791,29791,29771,29771,905
20220112134100,29791,29791,29786,29786,198
20220112134000,29791,29791,29791,29791,180
20220112133900,29796,29796,29791,29791,196
20220112133800,29791,29791,29791,29791,144
20220112133700,29791,29791,29791,29791,150
20220112133600,29796,29796,29786,29786,94
20220112133500,29801,29801,29796,29796,252
20220112133400,29806,29806,29806,29806,323
20220112133300,29801,29801,29801,29801,14
20220112133200,29796,29796,29796,29796,213
20220112133100,29791,29796,29791,29796,159
20220112133000,29796,29796,29796,29796,84
20220112132900,29791,29791,29791,29791,300
20220112132800,29786,29786,29786,29786,63
20220112132700,29786,29786,29781,29786,355
20220112132600,29786,29786,29786,29786,4
20220112132500,29786,29786,29786,29786,218
20220112132400,29786,29786,29786,29786,52
20220112132300,29786,29786,29786,29786,217
20220112132200,29791,29791,29786,29786,319
20220112132100,29786,29786,29786,29786,277
20220112132000,29786,29786,29781,29781,150
20220112131900,29781,29786,29781,29786,228
20220112131800,29781,29781,29781,29781,92
20220112131700,29776,29781,29776,29781,150
20220112131600,29786,29791,29771,29781,316
20220112131500,29781,29791,29781,29791,85
20220112131400,29791,29791,29786,29786,204
20220112131300,29786,29791,29786,29791,557
20220112131200,29791,29791,29791,29791,100
20220112131100,29786,29791,29786,29786,18
20220112131000,29786,29791,29786,29791,278
20220112130900,29786,29791,29781,29791,323
20220112130800,29776,29786,29776,29786,95
20220112130700,29786,29796,29771,29771,284
20220112130600,29806,29806,29786,29791,437
20220112130500,29816,29816,29806,29806,155
20220112130400,29811,29816,29811,29811,247
20220112130300,29811,29811,29811,29811,84
20220112130200,29811,29811,29806,29806,300
20220112130100,29811,29811,29811,29811,51
20220112130000,29806,29811,29801,29811,267
20220112125900,29811,29811,29811,29811,51
20220112125800,29811,29816,29811,29816,220
20220112125700,29806,29806,29806,29806,90
20220112125600,29806,29806,29806,29806,155
20220112125500,29806,29811,29806,29806,228
20220112125400,29806,29811,29806,29806,74
20220112125300,29806,29806,29806,29806,192
20220112125200,29811,29811,29806,29806,252
20220112125100,29811,29811,29811,29811,118
20220112125000,29811,29811,29811,29811,160
20220112124900,29806,29811,29806,29811,151
20220112124800,29811,29811,29806,29806,108
20220112124700,29811,29811,29811,29811,152
20220112124600,29811,29811,29811,29811,52
20220112124500,29806,29806,29806,29806,148
20220112124400,29806,29811,29806,29811,263
20220112124300,29806,29806,29806,29806,40
20220112124200,29806,29806,29806,29806,179
20220112124100,29806,29806,29801,29801,204
20220112124000,29811,29811,29806,29806,57
20220112123900,29811,29811,29811,29811,243
20220112123800,29806,29811,29806,29811,350
20220112123600,29806,29811,29806,29811,229
20220112123500,29811,29811,29801,29801,3
20220112123300,29811,29816,29811,29816,382
20220112123200,29806,29806,29806,29806,131
20220112123100,29796,29806,29796,29806,152
20220112123000,29801,29801,29801,29801,179
20220112122900,29801,29806,29801,29801,380
20220112122800,29801,29801,29801,29801,1
20220112122700,29801,29801,29796,29796,201
20220112122600,29801,29801,29801,29801,212
20220112122500,29796,29801,29796,29801,6
20220112122400,29791,29796,29791,29796,190
20220112122300,29801,29801,29791,29791,506
20220112122200,29796,29801,29796,29801,7
20220112122100,29796,29796,29796,29796,73
20220112122000,29796,29796,29796,29796,207
20220112121900,29801,29801,29801,29801,2
20220112121800,29801,29801,29796,29796,291
20220112121700,29796,29801,29796,29801,257
20220112121600,29801,29801,29796,29796,200
20220112121500,29796,29796,29796,29796,141
20220112121300,29796,29796,29796,29796,132
20220112121200,29791,29796,29791,29796,313
20220112121100,29781,29791,29781,29791,93
20220112121000,29781,29781,29781,29781,136
20220112120900,29781,29781,29776,29776,349
20220112120800,29781,29781,29781,29781,114
20220112120700,29776,29776,29776,29776,29
20220112120600,29771,29776,29771,29776,302
20220112120500,29776,29776,29776,29776,352
20220112120400,29781,29781,29781,29781,1
20220112120300,29781,29781,29781,29781,4
20220112120200,29776,29781,29776,29781,401
20220112120100,29776,29776,29776,29776,52
20220112120000,29776,29776,29776,29776,113
20220112115900,29771,29776,29771,29776,252
20220112115800,29776,29776,29771,29771,181
20220112115700,29771,29771,29771,29771,132
20220112115600,29757,29761,29757,29761,266
20220112115500,29761,29761,29752,29752,312
20220112115400,29761,29761,29761,29761,167
20220112115300,29757,29761,29757,29761,160
20220112115200,29752,29757,29752,29757,200
20220112115100,29757,29757,29757,29757,170
20220112115000,29757,29757,29757,29757,53
20220112114900,29747,29747,29747,29747,180
20220112114800,29761,29761,29757,29757,84
20220112114700,29766,29766,29761,29761,275
20220112114600,29766,29766,29766,29766,1
20220112114500,29766,29766,29761,29761,370
20220112114400,29766,29771,29766,29771,222
20220112114200,29761,29761,29761,29761,128
20220112114100,29747,29757,29747,29757,327
20220112113900,29747,29747,29747,29747,129
20220112113800,29742,29747,29742,29747,318
20220112113700,29747,29747,29747,29747,53
20220112113600,29747,29747,29747,29747,51
20220112113500,29742,29747,29742,29747,257
20220112113400,29747,29747,29742,29742,39
20220112113300,29742,29747,29742,29747,344
20220112113100,29742,29742,29742,29742,53
20220112113000,29747,29747,29742,29742,250
20220112112900,29747,29747,29747,29747,202
20220112112800,29742,29747,29742,29747,246
20220112112700,29742,29747,29742,29742,381
20220112112600,29747,29747,29747,29747,46
20220112112500,29742,29742,29742,29742,52
20220112112400,29742,29742,29742,29742,306
20220112112300,29742,29742,29737,29737,407
20220112112200,29742,29742,29742,29742,53
20220112112100,29737,29737,29737,29737,171
20220112112000,29737,29737,29737,29737,121
20220112111900,29742,29742,29742,29742,2
20220112111800,29737,29742,29737,29742,381
20220112111700,29737,29737,29737,29737,68
20220112111600,29747,29747,29737,29737,183
20220112111500,29747,29747,29747,29747,167
20220112111400,29742,29747,29742,29747,348
20220112111300,29742,29742,29742,29742,148
20220112111200,29742,29747,29742,29747,74
20220112111100,29742,29742,29742,29742,52
20220112111000,29732,29732,29732,29732,50
20220112110900,29747,29747,29742,29742,226
20220112110800,29747,29747,29747,29747,448
20220112110700,29747,29747,29742,29742,54
20220112110600,29747,29747,29747,29747,1
20220112110500,29752,29752,29752,29752,321
20220112110400,29752,29752,29752,29752,1
20220112110300,29747,29752,29747,29752,200
20220112110200,29742,29747,29742,29747,516
20220112110100,29737,29737,29737,29737,123
20220112110000,29727,29737,29727,29737,222
20220112105900,29722,29722,29717,29722,413
20220112105800,29717,29717,29717,29717,333
20220112105700,29722,29722,29722,29722,4
20220112105600,29712,29717,29712,29712,666
20220112105500,29712,29712,29702,29707,324
20220112105400,29717,29717,29717,29717,178
20220112105300,29712,29717,29712,29717,234
20220112105200,29712,29712,29712,29712,232
20220112105100,29717,29717,29717,29717,192
20220112105000,29722,29722,29717,29722,87
20220112104900,29722,29722,29712,29712,221
20220112104800,29737,29737,29727,29727,328
20220112104700,29737,29737,29732,29732,240
20220112104600,29737,29737,29727,29727,225
20220112104400,29747,29747,29737,29747,259
20220112104200,29747,29747,29747,29747,404
20220112104100,29732,29742,29732,29742,540
20220112104000,29727,29732,29727,29732,155
20220112103900,29727,29732,29727,29727,228
20220112103800,29727,29727,29727,29727,68
20220112103700,29722,29727,29722,29727,201
20220112103600,29707,29717,29707,29717,490
20220112103500,29702,29702,29702,29702,146
20220112103400,29697,29702,29697,29702,275
20220112103300,29697,29702,29697,29702,6
20220112103200,29688,29693,29688,29693,209
20220112103100,29683,29688,29683,29688,98
20220112103000,29688,29688,29683,29683,280
20220112102900,29683,29683,29683,29683,41
20220112102800,29683,29683,29683,29683,238
20220112102700,29678,29678,29678,29678,297
20220112102600,29678,29678,29673,29673,223
20220112102500,29678,29678,29678,29678,321
20220112102400,29678,29678,29678,29678,52
20220112102300,29683,29683,29673,29678,343
20220112102200,29683,29683,29683,29683,142
20220112102100,29678,29678,29678,29678,96
20220112102000,29683,29683,29678,29678,124
20220112101900,29688,29688,29683,29683,235
20220112101800,29683,29683,29683,29683,330
20220112101700,29683,29683,29683,29683,1
20220112101500,29678,29688,29678,29688,172
20220112101300,29688,29688,29688,29688,506
20220112101200,29693,29693,29693,29693,2
20220112101100,29683,29688,29683,29688,140
20220112101000,29678,29678,29673,29678,275
20220112100900,29678,29678,29673,29673,149
20220112100700,29678,29678,29678,29678,505
20220112100600,29678,29683,29678,29683,299
20220112100500,29673,29678,29673,29678,731
20220112100400,29673,29673,29673,29673,155
20220112100300,29658,29673,29658,29673,306
20220112100200,29663,29663,29638,29653,399
20220112100100,29668,29668,29663,29663,111
20220112100000,29678,29678,29668,29668,179
20220112095900,29678,29678,29668,29668,170
20220112095800,29683,29683,29683,29683,280
20220112095700,29678,29678,29678,29678,117
20220112095600,29678,29678,29678,29678,7
20220112095500,29683,29683,29678,29678,188
20220112095400,29688,29688,29683,29683,230
20220112095300,29688,29688,29688,29688,1
20220112095200,29683,29688,29683,29688,298
20220112095100,29688,29688,29683,29683,150
20220112095000,29688,29688,29678,29678,130
20220112094900,29673,29683,29673,29683,183
20220112094800,29683,29683,29683,29683,137
20220112094700,29688,29688,29683,29683,152
20220112094600,29668,29683,29668,29683,201
20220112094500,29683,29683,29683,29683,2
20220112094400,29688,29688,29668,29673,5353
20220112094300,29683,29688,29683,29688,3
20220112094200,29683,29688,29683,29683,481
20220112094100,29683,29688,29683,29688,2
20220112094000,29678,29683,29678,29683,200
20220112093900,29663,29678,29663,29678,125
20220112093800,29668,29668,29663,29663,124
20220112093700,29693,29693,29678,29678,174
20220112093600,29702,29712,29702,29712,461
20220112093500,29702,29712,29702,29712,133
20220112093400,29697,29702,29697,29702,452
20220112093300,29697,29697,29697,29697,267
20220112093200,29697,29697,29697,29697,2
20220112093100,29697,29697,29697,29697,3
20220112093000,29702,29702,29702,29702,4
20220112092900,29707,29707,29693,29693,481
20220112092800,29688,29707,29688,29707,7
20220112092700,29693,29697,29693,29697,1000
20220112092600,29693,29693,29693,29693,2
20220112092500,29693,29693,29693,29693,286
20220112092400,29688,29693,29688,29688,318
20220112092300,29688,29688,29688,29688,397
20220112092200,29693,29693,29688,29688,6
20220112092100,29678,29678,29678,29678,124
20220112092000,29673,29688,29673,29678,1119
20220112091900,29663,29663,29663,29663,5
20220112091800,29668,29678,29668,29678,160
20220112091700,29678,29678,29663,29663,253
20220112091600,29668,29678,29668,29678,411
20220112091500,29678,29678,29668,29678,498
20220112091400,29668,29673,29668,29673,123
20220112091300,29663,29668,29663,29668,420
20220112091200,29668,29668,29668,29668,3
20220112091100,29673,29673,29648,29648,90
20220112091000,29658,29673,29658,29673,260
20220112090900,29668,29673,29658,29673,580
20220112090700,29663,29668,29663,29668,34
20220112090600,29663,29668,29663,29668,4
20220112090500,29638,29668,29638,29668,106
20220112090400,29609,29683,29609,29683,4948
20220112090300,29614,29668,29614,29668,186
20220112090200,29663,29663,29604,29604,1027
20220112090100,29619,29658,29619,29658,265
20220112090000,29550,29584,29550,29584,78
20220111153000,29338,29338,29338,29338,129
20220111151900,29328,29338,29328,29333,4432
20220111151800,29343,29363,29328,29363,4989
20220111151700,29353,29353,29333,29338,14859
20220111151600,29368,29368,29353,29353,1414
20220111151500,29397,29397,29373,29373,2015
20220111151400,29397,29407,29392,29407,1407
20220111151300,29392,29407,29387,29407,1478
20220111151200,29397,29397,29382,29392,1417
20220111151100,29387,29402,29382,29392,1450
20220111151000,29382,29397,29382,29397,1398
20220111150900,29377,29392,29377,29387,1656
20220111150800,29348,29373,29348,29373,771
20220111150700,29338,29348,29338,29348,1159
20220111150600,29338,29343,29338,29343,389
20220111150500,29338,29348,29338,29343,19
20220111150400,29358,29358,29338,29338,221
20220111150300,29353,29353,29353,29353,7
20220111150000,29348,29348,29338,29338,9
20220111145900,29343,29343,29328,29328,461
20220111145800,29343,29343,29343,29343,1
20220111145700,29338,29338,29338,29338,455
20220111145600,29338,29338,29333,29333,54
20220111145500,29333,29338,29328,29338,31
20220111145400,29333,29333,29333,29333,448
20220111145300,29333,29333,29333,29333,13
20220111145200,29333,29333,29333,29333,10
20220111145000,29318,29323,29318,29323,1193
20220111144900,29318,29333,29313,29318,592
20220111144800,29318,29328,29313,29313,564
20220111144700,29318,29323,29313,29313,1381
20220111144600,29299,29313,29294,29309,847
20220111144500,29289,29299,29289,29299,609
20220111144400,29294,29294,29284,29294,1472
20220111144300,29289,29289,29284,29289,680
20220111144200,29294,29299,29289,29294,643
20220111144100,29299,29309,29284,29294,2374
20220111144000,29304,29304,29299,29304,475
20220111143900,29309,29313,29299,29299,4837
20220111143800,29309,29313,29304,29304,487
20220111143700,29318,29318,29309,29313,973
20220111143600,29309,29318,29309,29318,753
20220111143500,29309,29318,29309,29313,1176
20220111143400,29313,29313,29309,29309,609
20220111143300,29328,29333,29309,29313,802
20220111143200,29309,29323,29309,29323,1179
20220111143100,29299,29313,29299,29304,866
20220111143000,29304,29309,29294,29294,404
20220111142900,29279,29299,29279,29299,1925
20220111142800,29274,29284,29274,29284,550
20220111142700,29279,29284,29274,29279,753
20220111142600,29284,29289,29269,29279,6134
20220111142500,29284,29284,29269,29279,409
20220111142400,29284,29294,29274,29284,1008
20220111142300,29289,29289,29274,29284,661
20220111142200,29279,29289,29274,29284,831
20220111142100,29274,29294,29269,29294,1168
20220111142000,29284,29294,29274,29274,1471
20220111141900,29289,29294,29284,29284,443
20220111141800,29289,29299,29284,29294,1675
20220111141700,29284,29299,29284,29284,735
20220111141600,29289,29299,29284,29284,911
20220111141500,29299,29299,29289,29299,1082
20220111141400,29304,29318,29299,29304,1031
20220111141300,29309,29318,29299,29309,1618
20220111141200,29309,29318,29309,29309,1293
20220111141100,29318,29328,29309,29309,907
20220111141000,29313,29328,29309,29318,712
20220111140900,29318,29328,29313,29318,1151
20220111140800,29309,29323,29304,29313,959
20220111140700,29309,29318,29304,29309,496
20220111140600,29309,29313,29304,29309,1471
20220111140500,29309,29313,29304,29309,369
20220111140400,29299,29313,29289,29313,1466
20220111140300,29294,29304,29289,29299,772
20220111140200,29304,29309,29299,29299,459
20220111140100,29299,29313,29299,29313,2062
20220111140000,29309,29309,29299,29309,1194
20220111135900,29299,29313,29299,29304,775
20220111135800,29309,29309,29299,29299,566
20220111135700,29299,29313,29299,29304,887
20220111135600,29313,29313,29299,29299,268
20220111135500,29328,29328,29309,29309,395
20220111135400,29313,29323,29309,29318,939
20220111135300,29313,29328,29313,29313,562
20220111135200,29313,29333,29313,29333,166
20220111135100,29328,29328,29309,29318,821
20220111135000,29304,29323,29304,29318,915
20220111134900,29313,29313,29299,29299,1182
20220111134800,29313,29318,29313,29313,205
20220111134700,29313,29318,29313,29318,89
20220111134600,29318,29328,29313,29313,2267
20220111134500,29323,29333,29318,29323,863
20220111134400,29338,29338,29323,29328,712
20220111134300,29323,29333,29323,29323,1161
20220111134200,29313,29333,29313,29333,1232
20220111134100,29313,29323,29309,29323,671
20220111134000,29309,29313,29309,29313,524
20220111133900,29318,29328,29313,29313,635
20220111133800,29309,29318,29299,29318,226
20220111133700,29309,29318,29304,29318,878
20220111133600,29318,29318,29309,29309,468
20220111133500,29328,29328,29323,29323,176
20220111133400,29338,29338,29328,29328,681
20220111133300,29333,29343,29333,29333,280
20220111133200,29338,29348,29333,29348,1141
20220111133100,29348,29348,29333,29338,818
20220111133000,29338,29343,29333,29333,729
20220111132900,29353,29353,29338,29338,443
20220111132800,29358,29358,29358,29358,915
20220111132700,29363,29368,29358,29368,2737
20220111132600,29363,29373,29363,29363,369
20220111132500,29373,29377,29363,29377,1354
20220111132400,29377,29377,29368,29373,67
20220111132300,29363,29377,29363,29363,320
20220111132200,29358,29373,29358,29373,1105
20220111132100,29353,29363,29353,29358,576
20220111132000,29368,29368,29353,29353,196
20220111131900,29363,29368,29353,29353,677
20220111131800,29358,29368,29353,29363,973
20220111131700,29353,29363,29348,29363,766
20220111131600,29343,29358,29338,29353,665
20220111131500,29343,29348,29343,29343,911
20220111131400,29348,29353,29338,29343,859
20220111131300,29343,29353,29338,29353,491
20220111131200,29353,29353,29343,29343,187
20220111131100,29363,29373,29358,29358,1073
20220111131000,29368,29368,29363,29363,639
20220111130900,29363,29368,29363,29363,625
20220111130800,29368,29368,29358,29358,282
20220111130700,29363,29368,29358,29368,703
20220111130600,29358,29363,29353,29353,852
20220111130500,29358,29363,29353,29353,270
20220111130400,29343,29358,29343,29348,579
20220111130300,29343,29353,29343,29343,287
20220111130200,29333,29353,29333,29353,1158
20220111130100,29304,29333,29304,29333,533
20220111130000,29294,29313,29289,29309,533
20220111125900,29294,29304,29289,29289,857
20220111125800,29289,29299,29284,29294,550
20220111125700,29284,29304,29284,29304,1043
20220111125600,29284,29299,29284,29294,653
20220111125500,29294,29294,29284,29289,765
20220111125400,29294,29299,29294,29294,285
20220111125300,29294,29304,29294,29299,1133
20220111125200,29299,29309,29294,29299,325
20220111125100,29304,29309,29299,29309,462
20220111125000,29299,29309,29299,29309,1225
20220111124900,29304,29304,29299,29304,96
20220111124800,29294,29309,29294,29304,600
20220111124700,29294,29313,29294,29304,627
20220111124600,29304,29309,29294,29299,767
20220111124500,29294,29309,29289,29309,461
20220111124400,29304,29309,29294,29294,1110
20220111124300,29304,29304,29299,29304,477
20220111124200,29299,29309,29299,29299,513
20220111124100,29309,29309,29304,29304,692
20220111124000,29309,29318,29309,29309,764
20220111123900,29309,29323,29309,29309,714
20220111123800,29318,29323,29309,29309,330
20220111123700,29318,29328,29318,29318,369
20220111123600,29318,29328,29318,29328,1229
20220111123500,29313,29323,29313,29313,302
20220111123400,29323,29328,29313,29313,358
20220111123300,29318,29318,29309,29318,1196
20220111123200,29313,29318,29313,29313,352
20220111123100,29318,29328,29313,29328,293
20220111123000,29318,29323,29318,29323,934
20220111122900,29318,29318,29313,29318,721
20220111122800,29323,29323,29318,29318,137
20220111122700,29323,29323,29313,29323,771
20220111122600,29318,29328,29318,29323,796
20220111122500,29318,29328,29318,29328,375
20220111122400,29318,29323,29318,29318,791
20220111122300,29318,29318,29313,29318,317
20220111122200,29323,29328,29318,29318,664
20220111122100,29328,29328,29323,29328,820
20220111122000,29323,29328,29318,29318,482
20220111121900,29318,29323,29313,29323,604
20220111121800,29313,29328,29313,29313,795
20220111121700,29304,29323,29304,29313,453
20220111121600,29309,29309,29304,29304,218
20220111121500,29309,29309,29299,29304,1835
20220111121400,29299,29304,29299,29299,209
20220111121300,29299,29304,29299,29299,540
20220111121200,29299,29309,29299,29309,503
20220111121100,29304,29309,29299,29299,252
20220111121000,29299,29309,29299,29309,1018
20220111120900,29304,29304,29304,29304,171
20220111120800,29304,29309,29299,29309,616
20220111120700,29309,29313,29304,29304,1433
20220111120600,29309,29309,29304,29309,337
20220111120500,29294,29309,29294,29309,1213
20220111120400,29299,29304,29294,29294,597
20220111120300,29304,29304,29294,29299,460
20220111120200,29299,29309,29299,29309,289
20220111120100,29304,29309,29299,29299,827
20220111120000,29299,29309,29299,29299,214
20220111115900,29304,29304,29294,29299,353
20220111115800,29304,29313,29304,29304,838
20220111115700,29309,29309,29304,29304,139
20220111115600,29318,29323,29304,29304,393
20220111115500,29299,29318,29299,29313,1088
20220111115400,29309,29309,29299,29299,561
20220111115300,29289,29304,29289,29304,265
20220111115200,29284,29294,29284,29294,747
20220111115100,29279,29289,29279,29289,970
20220111115000,29289,29289,29279,29279,191
20220111114900,29284,29289,29284,29284,802
20220111114800,29279,29294,29274,29284,957
20220111114700,29274,29274,29269,29274,406
20220111114600,29269,29274,29264,29274,739
20220111114500,29245,29264,29245,29264,663
20220111114400,29245,29254,29245,29254,602
20220111114300,29235,29249,29235,29245,1163
20220111114200,29235,29235,29235,29235,202
20220111114100,29235,29240,29235,29235,962
20220111114000,29240,29240,29235,29235,784
20220111113900,29235,29235,29235,29235,571
20220111113800,29254,29254,29235,29235,581
20220111113700,29245,29245,29235,29240,902
20220111113600,29245,29245,29245,29245,365
20220111113500,29240,29245,29235,29245,877
20220111113400,29254,29254,29235,29235,646
20220111113300,29259,29259,29254,29254,111
20220111113200,29254,29259,29254,29254,908
20220111113100,29259,29259,29259,29259,469
20220111113000,29264,29264,29259,29259,537
20220111112900,29264,29269,29264,29269,827
20220111112800,29269,29269,29269,29269,314
20220111112700,29259,29269,29259,29269,914
20220111112600,29269,29269,29264,29264,757
20220111112500,29269,29269,29264,29264,189
20220111112400,29259,29264,29254,29264,597
20220111112300,29264,29264,29259,29259,1078
20220111112200,29245,29259,29245,29259,936
20220111112100,29240,29240,29240,29240,113
20220111112000,29240,29245,29235,29235,1560
20220111111900,29245,29245,29240,29240,289
20220111111800,29240,29245,29240,29240,197
20220111111700,29240,29249,29235,29245,875
20220111111600,29245,29245,29235,29235,543
20220111111500,29240,29249,29240,29245,334
20220111111400,29235,29254,29225,29240,529
20220111111300,29240,29240,29220,29235,2810
20220111111200,29220,29235,29220,29235,283
20220111111100,29210,29220,29210,29215,1000
20220111111000,29210,29220,29210,29215,830
20220111110900,29205,29215,29205,29210,961
20220111110800,29205,29205,29200,29200,416
20220111110700,29200,29205,29200,29205,398
20220111110600,29190,29200,29190,29200,1176
20220111110500,29190,29195,29190,29190,401
20220111110400,29195,29215,29190,29190,196
20220111110300,29205,29205,29195,29195,1308
20220111110200,29205,29215,29205,29210,670
20220111110100,29200,29210,29195,29195,483
20220111110000,29190,29210,29186,29200,1331
20220111105900,29190,29190,29181,29181,456
20220111105800,29190,29190,29181,29190,512
20220111105700,29195,29200,29190,29190,545
20220111105600,29200,29205,29190,29190,1211
20220111105500,29215,29215,29200,29200,43
20220111105400,29235,29235,29220,29220,634
20220111105300,29240,29240,29235,29235,272
20220111105200,29259,29259,29245,29245,861
20220111105100,29279,29279,29264,29264,114
20220111105000,29323,29323,29279,29279,622
20220111104900,29259,29343,29259,29299,5015
20220111104800,29279,29279,29259,29259,2380
20220111104700,29289,29289,29284,29289,196
20220111104600,29259,29289,29259,29289,1181
20220111104500,29249,29269,29249,29259,2094
20220111104400,29249,29259,29245,29245,453
20220111104300,29259,29259,29254,29254,192
20220111104200,29259,29264,29254,29264,879
20220111104100,29264,29269,29259,29259,179
20220111104000,29274,29274,29259,29269,2612
20220111103900,29284,29289,29269,29279,706
20220111103800,29304,29304,29289,29289,264
20220111103700,29309,29313,29304,29304,766
20220111103600,29309,29309,29309,29309,468
20220111103500,29279,29318,29279,29313,352
20220111103400,29279,29289,29274,29274,1339
20220111103300,29309,29309,29274,29279,427
20220111103200,29318,29318,29313,29313,581
20220111103100,29323,29328,29313,29318,963
20220111103000,29323,29323,29313,29323,2765
20220111102900,29328,29328,29323,29323,58
20220111102800,29333,29333,29328,29328,1288
20220111102700,29348,29348,29328,29333,182
20220111102600,29353,29353,29343,29348,428
20220111102500,29353,29353,29353,29353,1047
20220111102400,29353,29353,29353,29353,401
20220111102300,29358,29358,29353,29358,462
20220111102200,29363,29363,29363,29363,598
20220111102100,29368,29368,29363,29363,804
20220111102000,29373,29373,29368,29373,381
20220111101900,29373,29377,29373,29373,1270
20220111101800,29373,29382,29368,29373,1003
20220111101700,29373,29382,29373,29373,243
20220111101600,29348,29377,29348,29373,1141
20220111101500,29353,29353,29348,29348,217
20220111101400,29368,29368,29353,29353,1073
20220111101300,29368,29368,29363,29363,342
20220111101200,29377,29377,29368,29368,569
20220111101100,29397,29397,29377,29377,561
20220111101000,29407,29412,29397,29397,2903
20220111100900,29402,29417,29402,29407,336
20220111100800,29412,29412,29402,29407,786
20220111100700,29412,29417,29412,29412,181
20220111100600,29417,29417,29417,29417,1527
20220111100500,29422,29422,29417,29417,178
20220111100400,29417,29417,29417,29417,920
20220111100300,29422,29437,29417,29427,247
20220111100200,29422,29422,29412,29412,168
20220111100100,29437,29437,29427,29427,580
20220111100000,29441,29441,29432,29432,514
20220111095900,29441,29441,29437,29441,197
20220111095800,29432,29446,29432,29441,457
20220111095700,29427,29432,29427,29427,732
20220111095600,29437,29437,29432,29437,277
